Frame No.,Frame Time,GPS Time,Latitude,Longitude
1377,19:19:48,20:13:50,32.696681833,-117.160164167
1378,19:19:48,20:13:50,32.696681833,-117.160164167
1379,19:19:48,20:13:50,32.696681833,-117.160164167
1380,19:19:48,20:13:50,32.696681833,-117.160164167
1381,19:19:48,20:13:50,32.696681833,-117.160164167
1382,19:19:48,20:13:50,32.696681833,-117.160164167
1383,19:19:48,20:13:50,32.696681833,-117.160164167
1384,19:19:48,20:13:50,32.696681833,-117.160164167
1385,19:19:48,20:13:50,32.696681833,-117.160164167
1386,19:19:48,20:13:50,32.696681833,-117.160164167
1387,19:19:48,20:13:50,32.696681833,-117.160164167
1388,19:19:48,20:13:50,32.696681833,-117.160164167
1389,19:19:48,20:13:50,32.696681833,-117.160164167
1390,19:19:48,20:13:50,32.696681833,-117.160164167
1391,19:19:48,20:13:50,32.696681833,-117.160164167
1392,19:19:48,20:13:50,32.696681833,-117.160164167
1393,19:19:48,20:13:50,32.696681833,-117.160164167
1394,19:19:48,20:13:50,32.696681833,-117.160164167
1395,19:19:48,20:13:50,32.696681833,-117.160164167
1396,19:19:48,20:13:50,32.696681833,-117.160164167
1397,19:19:48,20:13:50,32.696681833,-117.160164167
1398,19:19:48,20:13:50,32.696681833,-117.160164167
1399,19:19:48,20:13:50,32.696681833,-117.160164167
1400,19:19:48,20:13:50,32.696681833,-117.160164167
1401,19:19:48,20:13:50,32.696681833,-117.160164167
1402,19:19:48,20:13:50,32.696681833,-117.160164167
1403,19:19:48,20:13:50,32.696681833,-117.160164167
1404,19:19:48,20:13:50,32.696681833,-117.160164167
1405,19:19:48,20:13:50,32.696681833,-117.160164167
1406,19:19:48,20:13:50,32.696681833,-117.160164167
1407,19:19:48,20:13:50,32.696681833,-117.160164167
1408,19:19:48,20:13:50,32.696681833,-117.160164167
1409,19:19:48,20:13:50,32.696681833,-117.160164167
1410,19:19:48,20:13:50,32.696681833,-117.160164167
1411,19:19:48,20:13:50,32.696681833,-117.160164167
1412,19:19:48,20:13:50,32.696681833,-117.160164167
1413,19:19:48,20:13:50,32.696681833,-117.160164167
1414,19:19:48,20:13:50,32.696681833,-117.160164167
1415,19:19:48,20:13:50,32.696681833,-117.160164167
1416,19:19:48,20:13:50,32.696681833,-117.160164167
1417,19:19:48,20:13:50,32.696681833,-117.160164167
1418,19:19:48,20:13:50,32.696681833,-117.160164167
1419,19:19:48,20:13:50,32.696681833,-117.160164167
1420,19:19:48,20:13:50,32.696681833,-117.160164167
1421,19:19:48,20:13:50,32.696681833,-117.160164167
1422,19:19:48,20:13:50,32.696681833,-117.160164167
1423,19:19:48,20:13:50,32.696681833,-117.160164167
1424,19:19:48,20:13:50,32.696681833,-117.160164167
1425,19:19:48,20:13:50,32.696681833,-117.160164167
